"Owning Library","Item Barcode","Use Count","Shelving Location Name","Title","Author","Pubdate","Callnumber Label","Dewy Hundreds","Dewy Tens","Status","Deleted","Price","Create Date","Edit Date"
"OCRL-DUBLN","31040002295011","4","FIC","Below the belt","Woods, Stuart","2017","FIC WOOD",,,"0","0","5.00","2019-07-31","2020-02-06"
"OCRL-DUBLN","31040002295029","0","FIC","Drowning Ruth","Schwarz, Christina","2000","FIC SCHW",,,"0","0","5.00","2019-07-31","2019-07-31"
"OCRL-DUBLN","31040002295037","0","FIC","On Chesil Beach","McEwan, Ian","2007"," FIC MCEW",,,"0","0","5.00","2019-07-31","2019-07-31"
"OCRL-DUBLN","31040002295045","3","PAPERBACK","Rancher in her bed","Rock, Joanne","2019","FIC ROCK PB",,,"6","0","5.00","2019-07-31","2020-06-30"
"OCRL-DUBLN","31040002295235","12","LEASE","The Chelsea girls : a novel","Davis, Fiona 1966-","2019","FIC DAVI",,,"1","0","25.00","2019-08-02","2020-05-14"
"OCRL-DUBLN","31040002295243","9","LEASE","I do love you still","Morrison, Mary B.","2019","FIC MORR",,,"13","1","25.00","2019-08-02","2020-06-25"
"OCRL-DUBLN","31040002295250","1","LEASE","Black site : the CIA in the post-9/11 world","Mudd, Philip","2019","327.1273 MUDD","300","320","0","0","25.00","2019-08-02","2020-02-03"
"OCRL-DUBLN","31040002295268","18","LEASE","The inn","Patterson, James 1947-","2019","FIC PATT",,,"13","1","25.00","2019-08-02","2020-06-25"
"OCRL-DUBLN","31040002295276","8","LEASE","Haben : the Deafblind woman who conquered Harvard Law","Girma, Haben 1988-","2019","92 GIRM","000","090","0","0","25.00","2019-08-02","2020-06-18"
"OCRL-DUBLN","31040002295284","13","LEASE","Outfox","Brown, Sandra 1948-","2019","FIC BROW",,,"13","0","25.00","2019-08-02","2020-06-25"
"OCRL-DUBLN","31040002295292","11","LEASE","The turn of the key","Ware, Ruth","2019","FIC WARE",,,"13","1","25.00","2019-08-02","2020-06-25"
"OCRL-DUBLN","31040002295300","0","FIC","Invitation to die","Cleverly, Barbara","2019","FIC CLEV",,,"0","0","5.00","2019-08-02","2020-03-09"
"OCRL-DUBLN","31040002295318","5","LEASE","Love and death among the cheetahs","Bowen, Rhys","2019","FIC BOWE",,,"13","1","25.00","2019-08-02","2020-06-25"
"OCRL-DUBLN","31040002295326","2","SCIFI","The dragon republic","Kuang, R. F. (Rebecca F.)","2019","SF KUAN",,,"0","0","25.00","2019-08-02","2020-03-09"
"OCRL-DUBLN","31040002295334","13","FIC","The perfect wife : a novel","Delaney, JP","2019","FIC DELA",,,"0","0","5.00","2019-08-02","2020-03-09"
"OCRL-DUBLN","31040002295342","9","LEASE","When I was White : A Memoir","Valentine, Sarah 1977-","2019","92 VALE","000","090","0","0","25.00","2019-08-02","2020-03-06"
"OCRL-DUBLN","31040002295359","6","FIC","The women of the copper country : a novel","Russell, Mary Doria 1950-","2019","FIC RUSS",,,"0","0","5.00","2019-08-02","2020-03-09"
"OCRL-DUBLN","31040002295367","14","FIC","A dangerous man","Crais, Robert","2019","FIC CRAI",,,"0","0","5.00","2019-08-02","2020-03-09"
"OCRL-DUBLN","31040002295375","5","LEASE","Terns of endearment : a Meg Langslow mystery","Andrews, Donna","2019","FIC ANDR",,,"13","1","25.00","2019-08-02","2020-06-25"
"OCRL-DUBLN","31040002295383","12","LEASE","Labyrinth","Coulter, Catherine","2019","FIC COUL",,,"13","1","25.00","2019-08-02","2020-06-25"
"OCRL-DUBLN","31040002295391","9","LEASE","Chances are...","Russo, Richard 1949-","2019","FIC RUSS",,,"13","1","25.00","2019-08-02","2020-06-25"
"OCRL-DUBLN","31040002295409","8","LEASE","Game of snipers","Hunter, Stephen 1946-","2019","FIC HUNT",,,"13","1","25.00","2019-08-02","2020-06-25"
"OCRL-DUBLN","31040002295417","17","LEASE","The warning","Patterson, James 1947-","2019","FIC PATT",,,"13","1","25.00","2019-08-02","2020-06-25"
"OCRL-DUBLN","31040002295425","15","NEW-BKS","The bitterroots : a novel","Box, C. J.","2019","FIC BOX",,,"0","0","25.00","2019-08-02","2020-04-03"
"OCRL-DUBLN","31040002295433","3","LEASE","Kingmaker","Weis, Margaret","2019","SF WEIS",,,"13","1","25.00","2019-08-02","2020-06-25"
"OCRL-DUBLN","31040002295441","9","FIC","Fleishman is in trouble : a novel","Brodesser-Akner, Taffy","2019","FIC BROD",,,"0","0","5.00","2019-08-02","2020-03-04"
"OCRL-DUBLN","31040002295466","1","YA","The bad decisions playlist","Rubens, Michael","2016","YA RUBE",,,"0","0","25.00","2019-08-02","2019-11-25"
"OCRL-DUBLN","31040002295474","10","YA","The son of Neptune","Riordan, Rick.","2011","YA RIOR",,,"0","0","25.00","2019-08-02","2020-06-20"
"OCRL-DUBLN","31040002295482","11","YA","The lost hero","Riordan, Rick","2010","YA RIOR",,,"0","0","25.00","2019-08-02","2020-03-05"
"OCRL-DUBLN","31040002295490","9","YA","The maze runner","Dashner, James 1972-","2009","YA DASH",,,"6","0","25.00","2019-08-02","2020-06-25"
"OCRL-DUBLN","31040002295508","1","YA","The Scorch trials","Dashner, James 1972-","2011","YA DASH",,,"0","0","25.00","2019-08-02","2019-11-12"
"OCRL-DUBLN","31040002295516","4","JUV","My new best friend","Bowe, Julie 1962-","2008","J BOWE",,,"0","0","25.00","2019-08-02","2020-02-21"
"OCRL-DUBLN","31040002295540","1","AV","4 Little Girls",,"2001","DVD 976.1 FOUR d#693","900","970","0","0","25.00","2019-08-02","2020-06-08"
"OCRL-DUBLN","31040002295557","5","YA","I wanted to be a pilot : the making of a Tuskegee Airman","Macon, Franklin J.","2019","YA 940.5449 MACO","900","940","0","0","25.00","2019-08-05","2020-06-12"
"OCRL-DUBLN","31040002295573","11","LG-PRNT","Paranoid","Jackson, Lisa","2019","LP FIC JACK",,,"0","0","25.00","2019-08-05","2020-02-07"
"OCRL-DUBLN","31040002295581","3","LG-PRNT","Hang them slowly","Johnstone, William W.","2019","LP WES JOHN",,,"0","0","25.00","2019-08-05","2020-06-24"
"OCRL-DUBLN","31040002295599","6","LG-PRNT","Forbidden valley","Elston, Allan Vaughan 1887-1976","2019","LP WES ELST",,,"0","0","25.00","2019-08-05","2020-02-20"
"OCRL-DUBLN","31040002295607","2","LG-PRNT","Dead man's journey : a westen sextet","Savage, Les","2019","LP WES SAVA",,,"0","0","25.00","2019-08-05","2020-02-21"
"OCRL-DUBLN","31040002295615","9","LG-PRNT","Almost midnight","Doiron, Paul","2019","LP FIC DOIR",,,"0","0","25.00","2019-08-12","2019-12-16"
"OCRL-DUBLN","31040002295623","4","LG-PRNT","Project Duchess","Jeffries, Sabrina","2019","LP FIC JEFF",,,"6","0","25.00","2019-08-05","2020-06-29"
"OCRL-DUBLN","31040002295631","3","LG-PRNT","The drifting kid","Ermine, Will 1888-1979","2019","LP WES ERMI",,,"0","0","25.00","2019-08-05","2020-02-20"
"OCRL-DUBLN","31040002295649","6","LG-PRNT","The king's mercy : a novel","Benton, Lori","2019","LP FIC BENT",,,"0","0","25.00","2019-08-05","2019-10-26"
"OCRL-DUBLN","31040002295664","7","FIC","Love and death among the cheetahs","Bowen, Rhys","2019","FIC BOWE",,,"0","0","5.00","2019-08-05","2020-03-04"
"OCRL-DUBLN","31040002295672","10","NEW-BKS","The turn of the key","Ware, Ruth","2019","FIC WARE",,,"0","0","25.00","2019-08-05","2020-04-03"
"OCRL-DUBLN","31040002295680","5","FIC","Terns of endearment : a Meg Langslow mystery","Andrews, Donna","2019","FIC ANDR",,,"0","0","5.00","2019-08-05","2020-06-30"
"OCRL-DUBLN","31040002295698","1","SCIFI","Kingmaker","Weis, Margaret","2019","SF WEIS",,,"0","0","25.00","2019-08-05","2020-03-04"
"OCRL-DUBLN","31040002295706","20","NEW-BKS","Outfox","Brown, Sandra 1948-","2019","FIC BROW",,,"1","0","25.00","2019-08-05","2020-04-05"
"OCRL-DUBLN","31040002295722","2","FIC","The second-worst restaurant in France","McCall Smith, Alexander 1948-","2019","FIC MCCA",,,"0","0","5.00","2019-08-05","2020-03-04"
"OCRL-DUBLN","31040002295730","15","NEW-BKS","Lock every door : a novel","Sager, Riley","2019","FIC SAGE",,,"6","0","25.00","2019-08-05","2020-06-20"
"OCRL-DUBLN","31040002295748","11","FIC","Mrs. Everything : a novel","Weiner, Jennifer","2019","FIC WEIN",,,"0","0","5.00","2019-08-05","2020-06-18"
"OCRL-DUBLN","31040002295755","14","FIC","Window on the bay : a novel","Macomber, Debbie","2019","FIC MACO",,,"0","0","5.00","2019-08-05","2020-06-18"
"OCRL-DUBLN","31040002295763","12","FIC","Never have I ever : a novel","Jackson, Joshilyn","2019","FIC JACK",,,"0","0","5.00","2019-08-05","2020-03-04"
"OCRL-DUBLN","31040002295771","7","FIC","Chances are...","Russo, Richard 1949-","2019","FIC RUSS",,,"0","0","5.00","2019-08-05","2020-03-13"
"OCRL-DUBLN","31040002295789","14","FIC","The warning","Patterson, James 1947-","2019","FIC PATT",,,"0","0","5.00","2019-08-05","2020-03-04"
"OCRL-DUBLN","31040002295797","11","NEW-BKS","The Russia account","Coonts, Stephen 1946-","2019","FIC COON",,,"0","0","25.00","2019-08-05","2020-04-03"
"OCRL-DUBLN","31040002295813","11","FIC","Bark of night","Rosenfelt, David","2019","FIC ROSE",,,"0","0","5.00","2019-08-05","2020-03-04"
"OCRL-DUBLN","31040002295821","11","FIC","The seekers","Graham, Heather","2019","FIC GRAH",,,"0","0","5.00","2019-08-05","2020-06-16"
"OCRL-DUBLN","31040002295839","15","FIC","The new girl : a novel","Silva, Daniel 1960-","2019","FIC SILV",,,"1","0","5.00","2019-08-05","2020-06-24"
"OCRL-DUBLN","31040002295847","7","FIC","The Nickel boys : a novel","Whitehead, Colson 1969-","2019","FIC WHIT",,,"7","0","5.00","2019-08-05","2020-06-30"
"OCRL-DUBLN","31040002295854","14","FIC","Game of snipers","Hunter, Stephen 1946-","2019","FIC HUNT",,,"0","0","5.00","2019-08-05","2020-06-25"
"OCRL-DUBLN","31040002295862","3","NEW-BKS","A woman is no man : a novel","Rum, Etaf","2019","FIC RUM",,,"1","0","25.00","2019-08-05","2020-03-10"
"OCRL-DUBLN","31040002295870","13","FIC","Red war : a Mitch Rapp novel","Mills, Kyle 1966-","2018","FIC MILL",,,"7","0","5.00","2019-08-05","2020-06-30"
"OCRL-DUBLN","31040002295888","14","NEW-BKS","Smokescreen","Johansen, Iris","2019","FIC JOHA",,,"1","0","25.00","2019-08-05","2020-03-01"
"OCRL-DUBLN","31040002295896","10","SCIFI","Sophia, princess among beasts","Patterson, James 1947-","2019","SF PATT",,,"0","0","25.00","2019-08-05","2020-06-16"
"OCRL-DUBLN","31040002295904","9","FIC","After the end","Mackintosh, Clare","2019","FIC MACK",,,"0","0","5.00","2019-08-05","2020-03-13"
"OCRL-DUBLN","31040002295912","8","FIC","Shamed","Castillo, Linda","2019","FIC CAST",,,"0","0","5.00","2019-08-05","2020-03-04"
"OCRL-DUBLN","31040002295920","7","FIC","I do love you still","Morrison, Mary B.","2019","FIC MORR",,,"0","0","5.00","2019-08-05","2020-06-10"
"OCRL-DUBLN","31040002295938","4","FIC","Once a spy","Putney, Mary Jo","2019","FIC PUTN",,,"0","0","5.00","2019-08-05","2020-03-04"
"OCRL-DUBLN","31040002295946","7","FIC","Big sky","Atkinson, Kate","2019","FIC ATKI",,,"0","0","5.00","2019-08-05","2020-03-04"
"OCRL-DUBLN","31040002295953","8","NEW-BKS","Crushing : God turns pressure into power","Jakes, T. D.","2019","234.23 JAKE","200","230","0","0","25.00","2019-08-05","2020-06-24"
"OCRL-DUBLN","31040002295961","15","FIC","The shameless","Atkins, Ace","2019","FIC ATKI",,,"0","0","5.00","2019-08-05","2020-03-16"
"OCRL-DUBLN","31040002295979","4","SCIFI","Ravnica : war of the spark","Weisman, Greg (Gregory David) 1963-","2019","SF WEIS",,,"0","0","25.00","2019-08-05","2020-06-02"
"OCRL-DUBLN","31040002295987","7","NEW-BKS","Temptation's darling","Lindsey, Johanna","2019","FIC LIND",,,"1","0","25.00","2019-08-05","2020-03-16"
"OCRL-DUBLN","31040002295995","10","FIC","The house on Olive Street","Carr, Robyn","2019","FIC CARR",,,"0","0","5.00","2019-08-05","2020-06-02"
"OCRL-DUBLN","31040002296001","6","SCIFI","Magic for liars","Gailey, Sarah","2019","SF GAIL",,,"0","0","25.00","2019-08-05","2020-03-13"
"OCRL-DUBLN","31040002296027","10","FIC","Recursion : a novel","Crouch, Blake","2019","FIC CROU",,,"0","0","5.00","2019-08-05","2020-03-04"
"OCRL-DUBLN","31040002296035","18","NEW-BKS","Labyrinth","Coulter, Catherine","2019","FIC COUL",,,"1","0","25.00","2019-08-05","2020-03-16"
"OCRL-DUBLN","31040002296043","14","FIC","One good deed","Baldacci, David","2019","FIC BALD",,,"0","0","5.00","2019-08-05","2020-03-04"
"OCRL-DUBLN","31040002296175","3","EASY-READER","We are in a book!","Willems, Mo.","2010","E WILL",,,"1","0","25.00","2019-08-06","2020-06-25"
"OCRL-DUBLN","31040002296241","0","NONFIC","Sully : my search for what really matters","Sullenberger, Chesley 1951-","2016","92 SULL","000","090","0","0","25.00","2019-08-06","2019-08-06"
"OCRL-DUBLN","31040002296258","2","LG-PRNT","The enlightenment of bees","Linden, Rachel","2019","LP FIC LIND",,,"0","0","25.00","2019-08-06","2020-06-01"
"OCRL-DUBLN","31040002296266","8","LG-PRNT","Surfside sisters : a novel","Thayer, Nancy 1943-","2019","LP FIC THAY",,,"0","0","25.00","2019-08-06","2020-06-17"
"OCRL-DUBLN","31040002296274","7","LG-PRNT","The little teashop on Main","Thomas, Jodi","2019","LP FIC THOM",,,"0","0","25.00","2019-08-06","2020-03-10"
"OCRL-DUBLN","31040002296282","7","LG-PRNT","The perfect dress","Brown, Carolyn 1948-","2019","LP FIC BROW",,,"0","0","25.00","2019-08-12","2020-01-14"
"OCRL-DUBLN","31040002296290","3","FIC","Iris & Lily : Book three","Scipioni, Angela","2015","FIC SCIP",,,"0","0","5.00","2019-08-06","2020-03-04"
"OCRL-DUBLN","31040002296308","4","FIC","The loyal one","Gray, Shelley Shepard","2019","FIC GRAY",,,"0","0","5.00","2019-08-09","2020-03-04"
"OCRL-DUBLN","31040002296316","15","NEW-BKS","Contraband","Woods, Stuart","2019","FIC WOOD",,,"0","0","25.00","2019-08-09","2020-06-01"
"OCRL-DUBLN","31040002296324","8","FIC","The last good guy","Parker, T. Jefferson","2019","FIC PARK",,,"0","0","5.00","2019-08-09","2020-03-04"
"OCRL-DUBLN","31040002296738","12","FIC","The Oysterville Sewing Circle : a novel","Wiggs, Susan","2019","FIC WIGG",,,"0","0","5.00","2019-08-12","2020-06-18"
"OCRL-DUBLN","31040002296746","8","FIC","Rival's break","Neggers, Carla","2019","FIC NEGG",,,"0","0","5.00","2019-08-15","2020-03-13"
"OCRL-DUBLN","31040002296753","13","FIC","Old bones","Preston, Douglas J.","2019","FIC PRES",,,"0","0","5.00","2019-08-12","2020-03-04"
"OCRL-DUBLN","31040002296779","9","FIC","Tidelands","Gregory, Philippa","2019","FIC GREG",,,"0","0","5.00","2019-08-12","2020-03-04"
"OCRL-DUBLN","31040002296787","0","LG-PRNT","Fire in the sky : cosmic collisions, killer asteroids, and the race to defend earth","Dillow, Gordon","2019","LP 523.44 DILL","500","520","0","0","25.00","2019-08-15","2019-08-15"
"OCRL-DUBLN","31040002296795","0","LG-PRNT","What my mother and I don't talk about : fifteen writers break the silence",,"2019","LP 306.8743 WHAT","300","300","0","0","25.00","2019-08-12","2019-08-12"
"OCRL-DUBLN","31040002296803","10","LEASE","Th1rt3en","Cavanagh, Steve","2019","FIC CAVA",,,"13","1","25.00","2019-08-12","2020-06-25"
"OCRL-DUBLN","31040002296829","3","LEASE","Texas flood : the inside story of Stevie Ray Vaughan","Paul, Alan 1966-","2019","92 VAUG","000","090","0","0","25.00","2019-08-12","2020-02-07"
"OCRL-DUBLN","31040002296837","4","LEASE","The mage-fire war","Modesitt, L. E. Jr 1943-","2019","SF MODE",,,"13","1","25.00","2019-08-12","2020-06-25"
"OCRL-DUBLN","31040002296845","14","LEASE","The Oysterville Sewing Circle : a novel","Wiggs, Susan","2019","FIC WIGG",,,"13","1","25.00","2019-08-12","2020-06-25"
"OCRL-DUBLN","31040002296852","0","LEASE","The assault on American excellence : assault on American excellence","Kronman, Anthony T.","2019","378.73 KRON","300","370","13","1","25.00","2019-08-12","2020-06-25"
"OCRL-DUBLN","31040002296860","7","LEASE","The loyal one","Gray, Shelley Shepard","2019","FIC GRAY",,,"13","1","25.00","2019-08-12","2020-06-25"
"OCRL-DUBLN","31040002296878","12","LEASE","Old bones","Preston, Douglas J.","2019","FIC PRES",,,"13","1","25.00","2019-08-12","2020-06-25"
"OCRL-DUBLN","31040002296886","7","LEASE","The Russia account","Coonts, Stephen 1946-","2019","FIC COON",,,"13","1","25.00","2019-08-12","2020-06-25"
"OCRL-DUBLN","31040002296894","10","LEASE","The last good guy","Parker, T. Jefferson","2019","FIC PARK",,,"13","1","25.00","2019-08-12","2020-06-25"
"OCRL-DUBLN","31040002296936","0","SCIFI","Rin, Tongue and Dorner : a novel","Shapero, Rich","2018","SF SHAP",,,"0","0","25.00","2019-08-14","2020-03-04"
"OCRL-DUBLN","31040002296944","0","REF","Georgia juvenile practice and procedure : with forms",,"2008","REF GA 345.758 MURP 2019","300","340","0","0","25.00","2019-08-14","2019-08-14"
"OCRL-DUBLN","31040002296951","2","AV","Ender's shadow","Card, Orson Scott","2005","CD FIC CARD",,,"0","0","25.00","2019-08-14","2019-12-20"
"OCRL-DUBLN","31040002296969","8","JUV","We don't eat our classmates!","Higgins, Ryan T.","2018","E HIGG",,,"0","0","25.00","2019-08-14","2020-02-11"
"OCRL-DUBLN","31040002296977","3","JUV","Over and under the pond","Messner, Kate","2017","E 577.636 MESS","500","570","0","0","25.00","2019-08-14","2019-12-09"
"OCRL-DUBLN","31040002296985","4","JUV","When a wolf is hungry","Naumann-Villemin, Christine 1964-","2017","E NAUM",,,"0","0","25.00","2019-08-14","2019-12-07"
"OCRL-DUBLN","31040002296993","11","EASY-READER","Don't forget Dexter!","Ward, Lindsay","2018","E WARD",,,"0","0","25.00","2019-08-14","2020-06-01"
"OCRL-DUBLN","31040002297009","2","JUV","XO, Ox : a love story","Rex, Adam","2017","E REX",,,"0","0","25.00","2019-08-14","2019-10-23"
"OCRL-DUBLN","31040002297017","2","JUV","Drawn together","Lê, Minh 1979-","2018","E LE",,,"0","0","25.00","2019-08-14","2019-09-11"
"OCRL-DUBLN","31040002297025","3","JUV","A different pond","Phi, Bao 1975-","2017","E PHI",,,"0","0","25.00","2019-08-14","2020-06-17"
"OCRL-DUBLN","31040002297033","2","JUV","Crown : an ode to the fresh cut","Barnes, Derrick","2017","E BARN",,,"0","0","25.00","2019-08-14","2019-09-19"
"OCRL-DUBLN","31040002297041","2","JUV","Sleep well Siba & Saba","Isdahl, Nansubuga Nagadya","2017","E ISDA",,,"0","0","25.00","2019-08-14","2019-10-23"
"OCRL-DUBLN","31040002297058","4","JUV","The book of mistakes","Luyken, Corinna","2017","E LUYK",,,"0","0","25.00","2019-08-14","2020-01-10"
"OCRL-DUBLN","31040002297066","4","JUV","Her right foot","Eggers, Dave","2017","J 973 EGGE","900","970","0","0","25.00","2019-08-14","2019-11-21"
"OCRL-DUBLN","31040002297074","4","JUV","Little fox in the forest","Graegin, Stephanie","2017","E GRAE",,,"0","0","25.00","2019-08-14","2019-11-27"
"OCRL-DUBLN","31040002297082","3","JUV","Love","de la Peña, Matt","2018","E DELA",,,"0","0","25.00","2019-08-14","2019-09-24"
"OCRL-DUBLN","31040002297090","4","JUV","I walk with Vanessa : a story about a simple act of kindness","Kerascoët","2018","E KERA",,,"0","0","25.00","2019-08-14","2019-12-27"
"OCRL-DUBLN","31040002297108","4","JUV","Bear and wolf","Salmieri, Daniel 1983-","2018","E SALM",,,"0","0","25.00","2019-08-14","2019-12-07"
"OCRL-DUBLN","31040002297116","5","JUV","The day you begin","Woodson, Jacqueline","2018","E WOOD",,,"0","0","25.00","2019-08-14","2019-11-19"
"OCRL-DUBLN","31040002297124","6","JUV","Alfie : (the turtle that disappeared)","Heder, Thyra","2017","E HEDE",,,"0","0","25.00","2019-08-14","2019-12-09"
"OCRL-DUBLN","31040002297132","4","JUV","When's my birthday?","Fogliano, Julie","2017","E FOGL",,,"0","0","25.00","2019-08-14","2019-12-10"
"OCRL-DUBLN","31040002297173","0","JUV","The night diary","Hiranandani, Veera","2018","J HIRA",,,"0","0","25.00","2019-08-14","2019-08-15"
"OCRL-DUBLN","31040002297181","2","JUV","The night diary","Hiranandani, Veera","2018","J HIRA",,,"102","0","25.00","2019-08-14","2020-06-23"
"OCRL-DUBLN","31040002297199","3","JUV","The Parker inheritance","Johnson, Varian","2018","J JOHN",,,"102","0","25.00","2019-08-14","2020-06-23"
"OCRL-DUBLN","31040002297207","3","JUV","The Parker inheritance","Johnson, Varian","2018","J JOHN",,,"0","0","25.00","2019-08-14","2019-12-11"
